Date,Value
2022/4/17,75.09999847
2022/4/24,75.90000153
2022/5/1,74.40000153
2022/5/8,71.30000305
2022/5/15,63.5
2022/5/22,61.79999924
2022/5/29,61.29999924
2022/6/5,63.70000076
2022/6/12,62.90000153
2022/6/19,60.79999924
2022/6/26,61.90000153
2022/7/3,58.29999924
2022/7/10,58.90000153
2022/7/17,57.29999924
2022/7/24,58.40000153
2022/7/31,56.09999847
2022/8/7,57
